Context Note (not to translate),Speaker,English,Translation,File name,Line number
,Fib,<b>Strix<b> even gave us guard duty<nl>over these supplies! We're the best!,<b>Strix<b>ek hornigai hauek zaintzeko ardura<nl>ere eman ziguk! Onenak gaituk!,Vellie/FibBonnaciAfterAdvent2,84
,Bonacci,"Yeah, so beat it Otus! <30>We've<nl>got this taken care of!","Bai, beraz alde hemendik, Otus! <30><nl>Hau kontrolpean diagu!",Vellie/FibBonnaciAfterAdvent2,89
,Bonacci,Vellie will become a much<nl>better place from now on!,Vellie askoz leku hobea<nl>bilakatuko duk hemendik aurrera!,Vellie/FibBonnaciAfterAdvent2,89
,Strix,How are we doing on supplies!?,Zer moduz hornigaiak!?,Vellie/StrixInVellie1,23
,PropellerHead,Ummm.,Ummm.,Vellie/StrixInVellie1,34
,PropellerHead,"This is all there is, sir <b>Strix<b>!","Hau da dagoen dena, <b>Strix<b> jauna!",Vellie/StrixInVellie1,39
,Strix,This is it!?,Hori duk dena!?,Vellie/StrixInVellie1,44
,Strix,This village's supplies won't even last a week.,Herrixka honetako hornigaiek ez diate astebete ere iraungo.,Vellie/StrixInVellie1,53
,Strix,"Preposterous! <30><b>Asio<b> has done<nl>a lacklustre job here, <15>at <15>best!","Hau onartezina duk! <30><b>Asiok<b> egindako lana<nl>kaxkarra duk benetan, <15>kaxkarra <15>denez!",Vellie/StrixInVellie1,53
,Strix,We need to start planning a long-term<nl>solution for all of Advent's refugees.,Abenduko errefuxiatu guztientzat epe luzerako<nl>konponbidea planifikatzen hasi behar diagu.,Vellie/StrixInVellie1,66
,Strix,"Comfort is secondary, survival is top priority!","Erosotasuna bigarren mailakoa duk, lehentasuna bizirautea duk!",Vellie/StrixInVellie1,66
,PropellerHead,"Hm... Yes, sir!","Mm... Bai, jauna!",Vellie/StrixInVellie1,72
,Mechanic,Otus! What are you doing!,Otus! Zertan zabiltza!,Vellie/PirateAttack/dontEnterDVellie,23
,Mechanic,We need to get to the Professor's laboratory!,Irakaslearen laborategira joan behar dugu!,Vellie/PirateAttack/dontEnterDVellie,23
,SomeGuy,T-This... This is too much<10>.<10>.<10>.,H-Hau... Hau gehiegizkoa da<10>.<10>.<10>.,Vellie/solusScene,34
,SomeGuy,"I can't believe it, Otus!","Ezin dut sinetsi, Otus!",Vellie/solusScene,34
,SomeGuy,Everything has gone wrong!,Dena gaizki irten da!,Vellie/solusScene,34
,SomeGuy,I can't stay here in Vellie.,Ezin naiz Vellien gelditu.,Vellie/solusScene,49
,SomeGuy,"...It's been nice to know you, Otus.","...Pozten nau zu ezagutu izanak, Otus.",Vellie/solusScene,64
,SomeGuy,.<10>.<10>.<10>Goodbye.,.<10>.<10>.<10>Agur.,Vellie/solusScene,64
,SomeGuy,I don't think we'll see each other again...,Ez dut uste berriro elkar ikusiko dugunik...,Vellie/solusScene,64
,Mechanic,"Hey, Otus! Take me with you!","Ei, Otus! Eraman nazazu zurekin!",Vellie/remindPickupGeddy,6
,HelpfulStar,The present beckons you...,Oraina deika duzu...,Vellie/returnToD3,25
,Toby,"You seem to be struggling with the heat, my boy!","Bero honek ez dik onik egiten, ezta?",Vellie/tobysGift,16
,Toby,Let me teach you a little trick to deal with it.,Trikimailu bat erakutsiko diat jasateko.,Vellie/tobysGift,16
,Toby,"Ahhh, feel that?","Aaaa, nabaritzen?",Vellie/tobysGift,25
,Toby,It's all about accepting the scalding water!,Irakiten dagoen ura onartzea duk sekretua!,Vellie/tobysGift,25
,Toby,Relax in it. <30>Soak in it!,Erlaxatu. <30>Beratu uretan!,Vellie/tobysGift,25
,Toby,Give it a try.,Eginzak aproba.,Vellie/tobysGift,25
,Toby,"There you go, lad.","Lortu duk, gazte.",Vellie/tobysGift,46
,Toby,Never forget to take your time to relax.,Etzak inoiz ahaztu erlaxatzeko tartea hartzea.,Vellie/tobysGift,46
,Toby,Take it from ol' Toby! <30>He's a relaxer!,Egiok kasu Tobyri! <30>Beti zagok erlaxatuta!,Vellie/tobysGift,46
,Mechanic,Ahhh...,Aaaa...,Vellie/tobysGift,101
,Mechanic,There's nothing like relaxing in the hot spring!,Ez dago ur termaletan erlaxatzea modukorik!,Vellie/tobysGift,101
,Mechanic,...Oh?,...O?,Vellie/tobysGift,110
,Mechanic,"You seem to be getting hot under the collar, Otus.","Beroak menderatu zaituela dirudi, Otus.",Vellie/tobysGift,110
,Mechanic,"You've gotta relax, buddy!","Erlaxatu beharra duzu, lagun!",Vellie/tobysGift,116
,Mechanic,Unclench your muscles and let<nl>the heat into your pores!,Lasaitu giharrak eta utzi<nl>beroari poroetatik sartzen!,Vellie/tobysGift,116
,Mechanic,C'mon! Try it!,Tira! Saia zaitez!,Vellie/tobysGift,116
,Mechanic,"That's the way, Otus!","Hori da, Otus!",Vellie/tobysGift,139
,Mechanic,Now we can both enjoy the hot spring!,Orain biok gozatu dezakegu ur termalez!,Vellie/tobysGift,145
,Mechanic,...Say...,...Bitxia...,Vellie/tobysGift,153
,Mechanic,I wonder where Toby went.,Nora joan ote da Toby?,Vellie/tobysGift,153
,Mechanic,He never used to leave this hot spring.,Ez zen inoiz iturri honetatik aldentzen.,Vellie/tobysGift,153
,Mechanic,Mandolyn told me he just<nl>left without saying anything.,Mandolynek esan dit ezer<nl>esan gabe alde egin duela.,Vellie/tobysGift,153
,Mechanic,Hmm...,Mmm...,Vellie/tobysGift,163
,Mechanic,"We'll have to become the hot spring<nl>experts until he comes back, huh?","Gu izan beharko gara ur termaletan<nl>adituak bera itzuli bitartean, e?",Vellie/tobysGift,171
,Mechanic,Toby's taken good care of this hot spring.,Tobyk iturri hau ezin hobeki zaindu du.,Vellie/tobysGift,179
,Mechanic,We should make good use of it while he's away.,Guk ere ondo zaindu beharko genuke kanpoan den bitartean.,Vellie/tobysGift,179
,Mechanic,Aahhh...,Aaaa...,Vellie/tobysGift,188
,Mechanic,"You feel that, Otus?","Nabaritzen, Otus?",Vellie/tobysGift,188
,Mechanic,"Things are tough now, but<nl>there's always time to relax a bit.","Une latza bizitzen bagabiltza ere,<nl>beti hartu behar da erlaxatzeko tartea.",Vellie/tobysGift,188
,Professor,"Anyway, my <b>mapping machine<b> is incredible.","Dena dela, nire <b>kartografia makina<b> ikaragarria da.",Vellie/Lab/machineConversation,15
,Professor,"Even you have to admit that, Asio.","Zuk ere onartu behar duzu, Asio.",Vellie/Lab/machineConversation,15
,Mentor,Nonsense.,Txorakeriak.,Vellie/Lab/machineConversation,21
,Mentor,The owls have done this for centuries.,Hontzok mendeak daramzkigu berdina egiten.,Vellie/Lab/machineConversation,21
,Mentor,Your attempt to undermine my<nl>influence in the village is pathetic.,Herrixkan daukadan indarra ahultzeko<nl>zure saiakerak patetikoak dira.,Vellie/Lab/machineConversation,21
,Professor,You stubborn old..!,Zahar burugogorra...!,Vellie/Lab/machineConversation,32
,Professor,You think I'm playing petty politics?!,Joko politiko ergeletan nabilela uste duzu?!,Vellie/Lab/machineConversation,32
,Professor,"You're far too proud, Asio!","Harroegia zara, Asio!",Vellie/Lab/machineConversation,32
,Mentor,So you say after you try<nl>to spit on my heritage.,"Orain horrekin zatoz,<nl>nire leinuaren izena zikintzen saiatu ostean.",Vellie/Lab/machineConversation,39
,Professor,*Sigh*,*Hasperen*,Vellie/Lab/machineConversation,51
,Professor,"I pity you for having this<nl>fool as a mentor, Otus.","Pena ematen didazu, Otus,<nl>halako txoropitoa mentoretzat duzulako.",Vellie/Lab/machineConversation,51
,Professor,"Hey again, Otus.","Kaixo berriro, Otus.",Vellie/Lab/professorCheck,25
,Professor,Just showing your teacher<nl>what the future looks like.,Zure mentoreari etorkizunak<nl>zer itxura izango duen erakusten nabil.,Vellie/Lab/professorCheck,25
,Professor,Try not to break anything<nl>while you're here.,Saiatu hemen zauden bitartean<nl>ezer ez apurtzen.,Vellie/Lab/professorCheck,25
,Professor,"Careful where you fly, Otus.","Kontuz nondik hegan egiten duzun, Otus.",Vellie/Lab/professorCheck,39
,Professor,There's a lot of important equipment in here.,Ekipamendu garrantzitsu mordoa dago hemen.,Vellie/Lab/professorCheck,39
,Professor,Not that Asio seems to understand that.,Nahiz eta Asiok ez dirudien hori ulertzen duenik.,Vellie/Lab/professorCheck,39
,Professor,A great structure above the skies...,Egitura erraldoi bat zeru gainean...,Vellie/Lab/professorCheck,66
,Professor,"I almost wish I could come with you, Otus.","Kasik nahiago nuke zurekin joan ahal banintz, Otus.",Vellie/Lab/professorCheck,66
,Professor,It must be quite a sight.,Txundigarria behar du izan.,Vellie/Lab/professorCheck,66
,Professor,?,?,Vellie/Lab/rocketCutsceneStart,32
,Professor,Otus? Why are you here?,Otus? Zer egiten duzu hemen?,Vellie/Lab/rocketCutsceneStart,44
,Professor,You should evacuate!,Ebakuatzen egon behar zenuke!,Vellie/Lab/rocketCutsceneStart,44
,Professor,The pirates could strike at any moment!,Piratek une batetik bestera eraso dezakete!,Vellie/Lab/rocketCutsceneStart,44
,Kernelle,The Professor is right.,Irakasleak arrazoi du.,Vellie/Lab/rocketCutsceneStart,51
,Kernelle,There's even been sights of landmasses rising.,Lur-masa gorakariak ere ikusi omen dituzte nonbait.,Vellie/Lab/rocketCutsceneStart,51
,Kernelle,...Something isn't right with the world.,...Zerbait oker dabil mundu honetan.,Vellie/Lab/rocketCutsceneStart,51
,Mechanic,"We need some help, Professor.","Laguntza bila gatoz, irakasle.",Vellie/Lab/rocketCutsceneStart,66
,Mechanic,We're tracking someone who might<nl>hold the key to saving Vellie.,Vellie salbatzeko gakoa daukan<nl>norbaiten bila gabiltza.,Vellie/Lab/rocketCutsceneStart,66
,Professor,Really?<30> Who?,Benetan?<30> Nor da hori?,Vellie/Lab/rocketCutsceneStart,72
,Mechanic,We don't know.,Ez dakigu.,Vellie/Lab/rocketCutsceneStart,77
,Mechanic,Whoever it was went above the<nl>Mesosphere before we could catch him.,"Dena dela ere, Mesosferatik gorago<nl>ihes egin zuen guk harrapatu aurretik.",Vellie/Lab/rocketCutsceneStart,77
,Mechanic,Otus can't fly that high...,Otusek ezin du hain gora hegan egin...,Vellie/Lab/rocketCutsceneStart,77
,Kernelle,"Well, we could perhaps help you get up there.","Tira, agian guk lagun zaitzaketegu hara iristen.",Vellie/Lab/rocketCutsceneStart,84
,Kernelle,But I don't see why we should.,Baina ez dut ikusten zergatik egin beharko genukeen halakorik.,Vellie/Lab/rocketCutsceneStart,92
,Kernelle,"The last time I helped you out,<nl>things didn't go so well.",Azkenekoz lagundu zintuztegun aldian<nl>gauzak ez ziren oso ongi joan.,Vellie/Lab/rocketCutsceneStart,92
,Mechanic,Please!,Mesedez!,Vellie/Lab/rocketCutsceneStart,98
,Mechanic,We have to do something!,Zerbait egin beharra dugu!,Vellie/Lab/rocketCutsceneStart,98
,Mechanic,Whoever's up there has all three Relics!,Han goian dagoen horrek hiru erlikiak ditu!,Vellie/Lab/rocketCutsceneStart,98
,Professor,...,...,Vellie/Lab/rocketCutsceneStart,107
,Professor,Three... Relics..?,Hiru... erlikiak..?,Vellie/Lab/rocketCutsceneStart,113
,Professor,.<5>.<5>.<5>,.<5>.<5>.<5>,Vellie/Lab/rocketCutsceneStart,113
,Professor,...You mean... The <20>Hex Relics<10>.<10>.<10>?,...Esan nahi duzu... <20>Konjuruaren Erlikiak dituela<10>.<10>.<10>?,Vellie/Lab/rocketCutsceneStart,113
,Mechanic,You've heard of them!,Zuk ere ezagutzen dituzu!,Vellie/Lab/rocketCutsceneStart,120
,Mechanic,Then you know we're not making this up!,Orduan badakizu hau ez dela guk asmatutako zerbait!,Vellie/Lab/rocketCutsceneStart,120
,Kernelle,"What are they talking about, Professor?","Zertaz ari dira, irakasle?",Vellie/Lab/rocketCutsceneStart,136
,Professor,.<20>.<20>.,.<20>.<20>.,Vellie/Lab/rocketCutsceneStart,140
,Professor,"Alright, Otus and Geddy.","Ongi da, Otus eta Geddy.",Vellie/Lab/rocketCutsceneStart,145
,Professor,Let's do a test.,Goazen proba bat egitera.,Vellie/Lab/rocketCutsceneStart,145
,Professor,"Whoever it was, if he went above the Mesosphere,<nl>he must have had somewhere to go.","Dena delako hori, Mesosferatik gorantz joan bazen,<nl>norabait zuzendurik zihoan.",Vellie/Lab/rocketCutsceneStart,228
,Professor,We should be able to track any<nl>landmass up there with <b>my machine<b>.,Uste dut han goian dagoen edozein lur-masa<nl>antzemateko gai izango garela <b>nire makinarekin<b>.,Vellie/Lab/rocketCutsceneStart,228
,Professor,"If there's nothing to find up there,<nl>there's no reason to believe you.","Han goian ezer ikusten ez bada,<nl>ez dago zuei sinesteko arrazoirik.",Vellie/Lab/rocketCutsceneStart,228
,Mechanic,"Alright, go ahead and check!","Ederki, egiazta dezagun ba!",Vellie/Lab/rocketCutsceneStart,239
,Mechanic,I'm pretty sure you'll find something...,Ziur naiz zerbait aukituko duzula...,Vellie/Lab/rocketCutsceneStart,244
,Professor,"Well, would you look at that!","Hara, begira honi!",Vellie/Lab/rocketCutsceneStart,281
,Professor,They're right!,Zuzen dabiltza!,Vellie/Lab/rocketCutsceneStart,281
,Kernelle,Incredible! A structure in Mesos?,Sinestezina! Egitura bat Mesosen?,Vellie/Lab/rocketCutsceneStart,287
,Kernelle,How can anything even be built so high up?,Nola liteke horren goian ezer eraiki ahal izatea?,Vellie/Lab/rocketCutsceneStart,287
,Professor,...,...,Vellie/Lab/rocketCutsceneStart,292
,Kernelle,...,...,Vellie/Lab/rocketCutsceneStart,297
,Kernelle,Alright.,Ongi da.,Vellie/Lab/rocketCutsceneStart,306
,Kernelle,I can help you get up there.,Hara gora igotzen lagun zaitzaketet.,Vellie/Lab/rocketCutsceneStart,306
,Professor,!!!,!!!,Vellie/Lab/rocketCutsceneStart,318
,Mechanic,!!!,!!!,Vellie/Lab/rocketCutsceneStart,323
,Kernelle,...But it will be a dangerous flight.,...Baina hegaldi arriskutsua izango da.,Vellie/Lab/rocketCutsceneStart,336
,Kernelle,"If you want to go, you should prepare.","Benetan joan nahi baduzue, prest egon beharko duzue.",Vellie/Lab/rocketCutsceneStart,336
,Kernelle,Heheheh..!,Jejejej..!,Vellie/Lab/rocketCutsceneStart,336
,Kernelle,Make sure you've done everything you need to do.,Ziurtatu egin beharreko guztia egin duzuela.,Vellie/Lab/rocketCutsceneStart,350
,Kernelle,You won't be coming back for a while.,Ez zarete bueltan izango denboraldi batez.,Vellie/Lab/rocketCutsceneStart,350
,Kernelle,"Ready to go, buddy?","Joateko gertu, adiskide?",Vellie/Lab/kernelleCheck,6
,Mechanic,.<10>.<10>.,.<10>.<10>.,Vellie/Lab/FirstVisit,20
,Mechanic,"Oh man, Otus, Asio isn't here!","O, motel, Otus, Asio ez dago hemen!",Vellie/Lab/FirstVisit,26
,Mechanic,That means we can't just report this!,Horrek esan nahi du ezin dugula honen berri eman!,Vellie/Lab/FirstVisit,35
,Mechanic,We don't have time to go look for him!,Ez dugu bere bila hasteko astirik!,Vellie/Lab/FirstVisit,35
,Mechanic,Let's get that troublemaker before<nl>he slips away from us!,Bazter-nahaslea harrapatu behar dugu<nl>berak ihes egin aurretik!,Vellie/Lab/FirstVisit,35
,Mechanic,Asio will understand!,Asiok ulertuko du!,Vellie/Lab/FirstVisit,35
,Professor,"So as you can see, Asio, this screen<nl>is at the heart of the machine.","Beraz, ikusten duzunez, Asio, pantaila<nl>makinaren bihotzean dago.",Vellie/Lab/FirstVisit,69
,Professor,"It will show you a map of the<nl>area, generated in real time!","Inguru honen mapa bat erakutsiko dizu,<nl>denbora errealean sortua!",Vellie/Lab/FirstVisit,69
,Professor,It's my greatest accomplishment!,Nire lorpenik handiena da!,Vellie/Lab/FirstVisit,69
,Mentor,I don't understand.,Ez dut ulertzen.,Vellie/Lab/FirstVisit,76
,Mentor,We have maps.,Dagoeneko baditugu mapak.,Vellie/Lab/FirstVisit,76
,Mentor,The OWLS keep the maps up to date.,Eta HONTZOK egunean mantentzen ditugu.,Vellie/Lab/FirstVisit,76
,Professor,"Don't be daft, Asio.","Ez zaitez baboa izan, Asio.",Vellie/Lab/FirstVisit,83
,Professor,The islands are floating around<nl>and there are so few owls left.,Uharteak batetik bestera hegan dabiltza<nl>eta hontz gutxi gelditzen dira.,Vellie/Lab/FirstVisit,83
,Professor,This is the future!,Hau da etorkizuna!,Vellie/Lab/FirstVisit,83
,Mentor,Ugh...,Bu...,Vellie/Lab/FirstVisit,90
,Professor,Behold!<nl>Groundbreaking technology at work!,Begira!<nl>Punta-puntako teknologia lanean!,Vellie/Lab/FirstVisit,95
,Mentor,...,...,Vellie/Lab/FirstVisit,112
,Mentor,I'm<30> not impressed.,Ez nau<30> larregi liluratzen.,Vellie/Lab/FirstVisit,117
,Professor,Blast!<nl>It worked perfectly fine before you showed up!,Madarikatua!<nl>Zu agertu aurretik behar bezala funtzionatzen zuen!,Vellie/Lab/FirstVisit,127
,Professor,Something must have...,Zerbait aldatu da...,Vellie/Lab/FirstVisit,127
,Professor,Blast!<nl>It worked perfectly fine before you showed up!,Madarikatua!<nl>Zu agertu aurretik behar bezala funtzionatzen zuen!,Vellie/Lab/FirstVisit,147
,Professor,Something must have broken.,Zerbait apurtuko zen.,Vellie/Lab/FirstVisit,147
,Professor,Let me think for a bit...,Utzidazu pentsatzen...,Vellie/Lab/FirstVisit,147
,Professor,Huh..?,U..?,Vellie/Lab/professorSpotsOtus,13
,Professor,"Your student is in my lab, Asio.","Zure ikaslea nire laborategian dago, Asio.",Vellie/Lab/professorSpotsOtus,13
,Mentor,[1]Otus!<nl>What are you doing in here?!,[1]Otus!<nl>Zer egiten duk hemen?!,Vellie/Lab/professorSpotsOtus,42
,Professor,"Give the boy some space, Asio.","Utz ezazu mutikoa bakean, Asio.",Vellie/Lab/professorSpotsOtus,51
,Professor,It's fine as long as he doesn't<nl>break anything<10>.<10>.<10>. again.,"Ez dago arazorik, baldin eta ez badu<nl>ezer apurtzen<10>.<10>.<10>. beste behin.",Vellie/Lab/professorSpotsOtus,51
,Mentor,Just don't idle here for too long.,Etzak alferrik galdu denborarik.,Vellie/Lab/professorSpotsOtus,74
,Mentor,Go out there and keep a lookout for pirates!,Hoa inguruan piratarik ez dabilela egiaztatzera!,Vellie/Lab/professorSpotsOtus,79
,Mentor,Otus get up here immediately!,"Otus, hator hona berehala!",Vellie/Lab/DuringPirateAttack,17
,Mentor,Otus! You were supposed to<nl>keep watch! Where were you?!,Otus! Zaintza lanetan egon<nl>beharko huke! Non ibili haiz?,Vellie/Lab/DuringPirateAttack,85
,Mentor,"Geddy, you should have known better than to-","Geddy, uste nian hik buru gehiago huela-",Vellie/Lab/DuringPirateAttack,85
,Professor,"Asio, we have no time for this bickering.","Asio, ez dago errietarako astirik.",Vellie/Lab/DuringPirateAttack,95
,Professor,Geddy! Get this machine working<nl>so we can get a visual of the pirates.,"Geddy! Funtzionarazi makina txatxu hau,<nl>ea piratak zelatatzeko modurik daukadan.",Vellie/Lab/DuringPirateAttack,95
,Mechanic,"Uh<5>.<5>.<5>.<nl>I'll try my best, Professor!","Uu<5>.<5>.<5>.<nl>Ahalegin guztiak egingo ditut, irakasle!",Vellie/Lab/DuringPirateAttack,107
,Mechanic,Try it now!,Saiatu orain!,Vellie/Lab/DuringPirateAttack,162
,Professor,It works!<15> Those are the<nl>pirate ships on the screen.,Badabil!<15> Pantailako<nl>horiek dira piratak.,Vellie/Lab/PiratesLeave,75
,Mentor,.<10>.<10>.,.<10>.<10>.,Vellie/Lab/PiratesLeave,98
,Mentor,It looks like<20> the pirates are leaving!,Badirudi<20> badoazela!,Vellie/Lab/PiratesLeave,102
,Professor,They are!<45> No doubt about it.,Hala da!<45> Zalantza izpirik gabe.,Vellie/Lab/PiratesLeave,124
,Mentor,Why would they leave?,"Zergatik doaz, baina?",Vellie/Lab/PiratesLeave,136
,Professor,Oh no... This is bad..!,O ez... Hau ez da batere ona..!,Vellie/Lab/PiratesLeave,148
,Professor,[1]Asio! Call a town meeting at once!,[1]Asio! Deitu herritarrak batzar batera!,Vellie/Lab/PiratesLeave,157
,Professor,There is no time to lose!,Ez dugu galtzeko astirik!,Vellie/Lab/PiratesLeave,157
,Mentor,...Alright.,...Ondo da.,Vellie/Lab/PiratesLeave,166
,Mentor,"Otus, Geddy, follow me!","Otus, Geddy, nire atzetik!",Vellie/Lab/PiratesLeave,166
,Professor,...This timing...,...Hain justu orain...,Vellie/Lab/PiratesLeave,221
,Professor,Have the pirates noticed it too..?,Piratek ere nabaritu ote dute..?,Vellie/Lab/PiratesLeave,221
,Professor,That the islands are<30>.<30>.<30>.,Uharteak<30>.<30>.<30>.,Vellie/Lab/PiratesLeave,221
,Professor,...,...,Vellie/Lab/PiratesLeave,227
,Professor,"No,<20> surely not.","Ez,<20> seguruenik ez.",Vellie/Lab/PiratesLeave,236
,Mandolyn,"Oh, Otus!","O, Otus!",MandolynsHouse/mandolynCheck,11
,Mandolyn,I'm so glad you're back!,Pozten nau zu bueltan ikusteak!,MandolynsHouse/mandolynCheck,11
,Mandolyn,Geddy regretted leaving you very much.,Geddy ondo damutu zen joaten utzi izanaz.,MandolynsHouse/mandolynCheck,11
,Mandolyn,I'm glad you two are friends again!,Pozten nau oraindik lagunak zaretela ikusteak!,MandolynsHouse/mandolynCheck,11
,Mandolyn,"Yes, we're hiding in here.","Bai, hemen ezkutatu gara.",MandolynsHouse/mandolynCheck,26
,Mandolyn,Some people were hit by rocks<nl>that started floating upwards.,Goranzka hegan zetozen harriek<nl>hainbat lagun kolpatu zituzten.,MandolynsHouse/mandolynCheck,26
